incident_zip,created_date,latitude,longitude
11226,2020-06-07T21:50:10.000,40.63941043943263,-73.95524853535079
11234,2020-06-07T04:01:59.000,40.61781784560463,-73.9062396152796
11354,2020-06-07T22:05:23.000,40.7714785789142,-73.81729225751765
10461,2020-06-07T22:58:30.000,40.839942120772385,-73.85094253200303
11226,2020-06-07T21:28:12.000,40.64581383180553,-73.96237561362634
11356,2020-06-07T21:45:11.000,40.787054016683065,-73.83104781424656
11203,2020-06-07T21:18:07.000,40.65941517743085,-73.9389835134306
10033,2020-06-08T00:28:58.000,40.85416834340433,-73.93370435416593
10314,2020-06-01T21:42:03.000,40.575805036470015,-74.16327017911736
11226,2020-06-07T20:53:08.000,40.648539198578376,-73.96175784905559
11694,2020-06-01T21:18:58.000,40.58223218422526,-73.82117967974983
10465,2020-06-01T07:51:35.000,40.83355358993476,-73.81913462255449
10302,2020-06-07T22:17:14.000,40.63585017491263,-74.13823578734912
10312,2019-07-14T21:25:42.000,40.54050848567216,-74.18044643764446
11226,2019-07-14T21:58:12.000,40.64856656828209,-73.96152359467672
10040,2020-06-07T22:59:25.000,40.86150692093713,-73.92787293319823
10033,2020-06-09T01:07:40.000,40.85372578440786,-73.93256252217486
10009,2020-06-09T00:50:24.000,40.723801916686774,-73.975939981237
10002,2020-06-08T23:51:49.000,40.71993314231638,-73.98352440748299
10032,2020-06-10T00:46:56.000,40.83879341512027,-73.9404163746114
10463,2020-06-08T13:53:04.000,40.88242738036165,-73.90230072756312
11212,2020-06-08T19:27:30.000,40.658451796485075,-73.90980833741153
10455,2020-06-08T20:44:38.000,40.81759862756429,-73.9037218095306
11213,2020-06-08T22:08:46.000,40.66998903867926,-73.9357294931035
11226,2020-06-08T22:07:25.000,40.64668642342642,-73.95412654826353
11692,2020-06-08T23:32:32.000,40.59759688921185,-73.78695130198061
10452,2020-06-09T00:59:26.000,40.83214495820546,-73.9293393689272
10014,2020-06-08T22:48:19.000,40.73118507625297,-74.00096698146373
10455,2020-06-09T01:29:50.000,40.81245719132271,-73.90303925053954
11412,2019-07-14T21:49:02.000,40.70497378388714,-73.76882333647058
10032,2020-06-09T01:19:57.000,40.84331131489608,-73.9355150568389
11203,2020-06-08T18:56:50.000,40.65309006667052,-73.94209947864802
10463,2020-06-08T19:33:22.000,40.889747715086735,-73.91290150769332
11203,2019-07-14T21:22:03.000,40.64560414608206,-73.92200197621703
11212,2020-06-08T22:09:48.000,40.66063493050921,-73.91113538187801
11369,2020-06-08T21:35:51.000,40.76503458682175,-73.88328952000305
10040,2020-06-09T01:34:24.000,40.853992846328005,-73.92935592122582
11691,2020-06-08T23:55:29.000,40.60346820374366,-73.74771855139466
10040,2020-06-08T04:16:51.000,40.854992232899,-73.92987178432652
10032,2020-06-08T23:19:11.000,40.83496150779994,-73.93985605845691
10306,2020-06-08T21:31:03.000,40.554963088292574,-74.13637707856168
11213,2020-06-08T22:08:52.000,40.66997795268315,-73.93553844781464
11226,2020-06-08T22:56:58.000,40.647949097726034,-73.96184107097778
11377,2020-06-08T22:30:53.000,40.75515617531598,-73.91085768895766
11378,2020-06-08T22:24:36.000,40.71908873380624,-73.90239586750444
11233,2020-06-08T21:57:37.000,40.68055451784449,-73.90857063470405
11212,2020-06-08T21:14:21.000,40.65843923491876,-73.90444889832405
11226,2020-06-08T23:17:15.000,40.648539198578376,-73.96175784905559
10032,2020-06-09T01:02:04.000,40.84182769447864,-73.9378223173734
11421,2020-06-08T09:29:33.000,40.691066805131136,-73.85495344362107
11228,2020-06-08T18:48:42.000,40.61174747150455,-74.01823172578321
10032,2020-06-09T02:01:45.000,40.84138024281771,-73.93770346971272
10306,2020-06-08T21:28:30.000,40.56762090156976,-74.13276041896366
11357,2020-06-08T21:40:03.000,40.782962238992596,-73.81881345604629
10128,2020-06-08T22:58:03.000,40.78194731108964,-73.94567053793698
11379,2020-06-08T22:44:34.000,40.71462194983776,-73.90115790882437
11226,2020-06-09T00:18:28.000,40.64695845070365,-73.954868699838
10027,2020-06-08T21:36:42.000,40.81135911209919,-73.94417624678773
10032,2020-06-09T01:53:43.000,40.84182769447864,-73.9378223173734
11228,2020-06-08T22:29:35.000,40.611037225143676,-74.0134809607563
10030,2020-06-08T22:41:04.000,40.81838698470345,-73.94143902290705
11354,2019-07-16T19:04:49.000,40.755897517912345,-73.83611875713807
10033,2019-07-12T23:38:31.000,40.8502110866143,-73.93981696758314
10034,2019-07-12T19:51:34.000,40.86987642136505,-73.92089646547889
11226,2020-06-09T22:51:01.000,40.64717485176219,-73.9611928663221
11416,2019-07-12T15:17:07.000,40.68077251725212,-73.85824955270512
11377,2019-07-12T22:22:21.000,40.747171866011776,-73.9110704769431
10467,2019-07-12T21:53:03.000,40.87836004062299,-73.86930952106634
11214,2020-06-07T22:35:13.000,40.60806501917578,-74.00939267440899
10033,2020-06-08T00:23:23.000,40.85108799075497,-73.93718832738756
10452,2020-06-07T21:46:43.000,40.828205979256744,-73.92451243331851
10032,2020-06-07T22:47:08.000,40.83505109726667,-73.94332881373384
11226,2020-06-07T22:04:46.000,40.63929525491562,-73.95549723143917
10032,2020-06-07T21:22:45.000,40.83485997423103,-73.93989590163648
11228,2020-06-07T21:09:18.000,40.61791917979562,-74.0027519411835
11208,2020-06-07T21:18:06.000,40.683180518810424,-73.87814705054578
11226,2020-06-08T01:45:24.000,40.64430573764678,-73.95178594756857
10032,2020-06-07T21:30:12.000,40.8354582796541,-73.93981585762363
11428,2019-07-12T23:11:17.000,40.72861564220416,-73.73856749143971
11210,2019-07-12T22:38:34.000,40.63618147847664,-73.95252683009008
11228,2020-06-07T22:02:03.000,40.612286250478306,-74.01219179960842
10032,2020-06-07T23:44:28.000,40.84314988477399,-73.93642960935001
10032,2020-06-07T21:50:45.000,40.83879341512027,-73.9404163746114
11226,2020-06-07T22:49:58.000,40.63770681622414,-73.95759528671276
11222,2019-07-13T23:53:12.000,40.72435636898864,-73.94428159519778
11354,2020-06-07T20:52:31.000,40.773770772271746,-73.81924283513001
11354,2020-06-07T20:45:22.000,40.771585908594844,-73.80735631566482
11207,2019-07-13T21:38:47.000,40.66761758667712,-73.89183010163632
11207,2020-06-07T22:42:29.000,40.66665843583799,-73.89646723944831
10032,2020-06-08T00:15:05.000,40.84138024281771,-73.93770346971272
11226,2020-06-07T16:48:52.000,40.64656796820084,-73.96035358883422
11226,2020-06-07T21:40:57.000,40.64527831338912,-73.95403742900233
10469,2019-07-13T23:35:14.000,40.87841930787291,-73.84821287586622
10034,2020-06-07T23:08:35.000,40.86582948795061,-73.9231067018434
10034,2020-06-07T23:12:06.000,40.86655824449888,-73.9211318036957
11226,2020-06-07T21:40:21.000,40.639553478186976,-73.95605194979676
10466,2020-06-07T21:18:46.000,40.89084007326354,-73.86216710365031
11233,2019-07-14T22:59:01.000,40.67921082417085,-73.91373891422165
11206,2020-06-09T21:39:49.000,40.70867513565539,-73.94343264834372
11226,2020-06-10T00:20:52.000,40.64668642342642,-73.95412654826353
11226,2020-06-09T22:55:46.000,40.64485236096988,-73.96001588190326
11413,2020-06-09T20:55:25.000,40.66013894882634,-73.75481016884969
11233,2020-06-10T00:26:10.000,40.68464254258253,-73.92523743062013
10032,2020-06-10T00:47:30.000,40.841341275843305,-73.93670962450932
11226,2020-06-09T23:20:32.000,40.65449814698088,-73.96183372105227
10033,2020-06-10T01:14:18.000,40.845589952370815,-73.93647064965599
10474,2020-06-09T22:22:08.000,40.815773549995136,-73.885852282221
11225,2020-06-09T22:34:33.000,40.66153447142512,-73.95115714724068
10034,2020-06-09T04:28:13.000,40.86341142763627,-73.92313480491897
11238,2020-06-09T23:32:57.000,40.67241448466098,-73.95733889732787
11226,2020-06-09T22:21:10.000,40.64643937078732,-73.96155364982612
11212,2020-06-09T21:36:03.000,40.67024819446945,-73.90896327139681
10009,2020-06-09T21:55:34.000,40.7231683850921,-73.97850528884055
10033,2020-06-09T21:53:53.000,40.85062589119129,-73.94049975538188
11228,2020-06-10T00:04:19.000,40.603365099878665,-74.01669531189975
11206,2020-06-09T21:52:24.000,40.71022592286109,-73.94342411828988
10463,2020-06-09T23:17:16.000,40.87823026932289,-73.90501537010424
11225,2020-06-09T22:42:29.000,40.65861158679892,-73.95188373451619
11213,2020-06-09T22:02:00.000,40.66641933646453,-73.92854889029374
10040,2020-06-09T22:20:03.000,40.854064283755676,-73.92947874878273
10040,2020-06-09T21:03:47.000,40.854064283755676,-73.92947874878273
11213,2020-06-10T00:09:52.000,40.66998903867926,-73.9357294931035
11375,2019-07-17T01:40:59.000,40.72568888342019,-73.85462553912083
11212,2020-06-09T21:19:28.000,40.6675898319166,-73.90718978180685
10460,2020-06-09T03:53:06.000,40.84512072977061,-73.8837851315754
10031,2020-06-09T21:50:28.000,40.8269425177046,-73.94766449262218
11226,2020-06-09T22:52:43.000,40.64787804391834,-73.96278886761259
10461,2020-06-09T21:03:32.000,40.851071797974754,-73.83473480796661
11226,2020-06-09T23:23:36.000,40.65363313018957,-73.96061608221525
10455,2020-06-09T16:54:48.000,40.81759862756429,-73.9037218095306
10040,2020-06-10T00:47:34.000,40.85688767546475,-73.93255208623478
10451,2020-06-09T22:56:18.000,40.82158729371225,-73.9149417645163
10459,2020-06-09T21:57:59.000,40.82499034725111,-73.88868730925894
10309,2020-06-09T21:06:53.000,40.55377810042767,-74.21040437062774
11691,2019-07-16T22:18:45.000,40.59518913371336,-73.762844406519
10314,2020-06-09T22:40:16.000,40.610473929222586,-74.12933766251689
11226,2020-06-10T00:15:57.000,40.651818717922204,-73.96029280699096
11212,2020-06-09T22:14:39.000,40.658451796485075,-73.90980833741153
11212,2020-06-09T22:15:35.000,40.658474713186926,-73.90420376128021
10032,2020-06-10T00:44:21.000,40.84182769447864,-73.9378223173734
10451,2020-06-09T23:08:30.000,40.82147169768157,-73.91451196088087
11226,2020-06-10T00:45:03.000,40.65267275315633,-73.96149239538896
10456,2020-06-09T23:24:27.000,NA,NA
11236,2020-06-09T23:39:26.000,40.63610242431259,-73.91527547151057
11237,2020-06-09T21:38:49.000,40.69998077682679,-73.91409793054036
10040,2020-06-09T21:44:28.000,40.85463422556341,-73.93246761530614
10034,2020-06-09T04:23:22.000,40.863112135137236,-73.92295438590352
11225,2020-06-09T22:37:08.000,40.661501851475506,-73.95191048470116
11207,2020-06-09T22:56:27.000,40.66665843583799,-73.89646723944831
10033,2020-06-09T21:56:42.000,40.849552095066585,-73.93430535772143
11238,2020-06-09T20:39:47.000,40.67327961355965,-73.96732421462572
11236,2020-06-09T21:47:50.000,40.63549896307351,-73.91580947690983
10032,2020-06-09T02:44:16.000,40.84182769447864,-73.9378223173734
11222,2020-06-09T23:59:10.000,40.72827185932852,-73.9473992264509
11419,2020-06-09T22:46:05.000,40.69327018066879,-73.81436205727914
10035,2020-06-09T22:17:45.000,40.79853940895749,-73.93540673250233
11233,2020-06-09T21:46:34.000,40.6803990181202,-73.92941723335176
11226,2020-06-10T00:23:41.000,40.64213527251177,-73.96073817503118
11226,2020-06-09T23:42:53.000,40.64899222482461,-73.94809958421209
11237,2020-06-09T18:59:00.000,40.69998077682679,-73.91409793054036
11225,2020-06-11T00:50:17.000,40.659998407531084,-73.96099798320904
11225,2020-06-11T00:26:24.000,40.6622732694585,-73.95223432572674
11206,2020-06-10T23:40:19.000,40.69461885986921,-73.94277022185406
10032,2020-06-11T00:01:30.000,40.83496150779994,-73.93985605845691
11226,2020-06-10T09:48:36.000,40.64330187356903,-73.96093567491897
11225,2020-06-11T01:24:00.000,40.658094914116,-73.9503451192844
10455,2020-06-11T00:50:13.000,40.820822008996466,-73.91561114799427
10002,2020-06-11T00:45:43.000,40.72168763674661,-73.98839066076046
11225,2020-06-11T00:21:08.000,40.65668810226277,-73.96070438144623
11203,2020-06-10T21:14:51.000,40.65941517743085,-73.9389835134306
10032,2020-06-10T23:35:40.000,40.83496150779994,-73.93985605845691
10468,2020-06-10T23:05:20.000,40.86661101974232,-73.90386054781428
11212,2020-06-11T01:19:55.000,40.658451796485075,-73.90980833741153
11213,2020-06-10T22:29:39.000,40.67236589602789,-73.93079201408896
11209,2020-06-10T23:09:11.000,40.635290036686996,-74.02915511138063
10032,2020-06-10T21:28:08.000,40.83496150779994,-73.93985605845691
10032,2020-06-10T23:24:54.000,40.83514729676267,-73.94360337896514
10468,2020-06-10T21:50:56.000,40.86576040803034,-73.9041546284764
10034,2020-06-10T21:38:20.000,40.865474752951485,-73.92210925407798
10469,2020-06-10T21:38:11.000,40.87509673144532,-73.85781358720917
11435,2020-06-10T11:59:09.000,40.7132682472154,-73.81586105466357
10470,2020-06-10T23:47:01.000,40.90552634409609,-73.84859593261112
10469,2020-06-10T21:13:54.000,40.87686119716642,-73.85975163262451
10034,2020-06-10T21:54:22.000,40.863577341602664,-73.92089672748243
11226,2020-06-12T22:48:27.000,NA,NA
10009,2020-06-10T23:37:01.000,40.72515435861759,-73.97269606868782
11225,2020-06-11T00:08:50.000,40.66214510249368,-73.95429613767482
10467,2020-06-10T20:39:23.000,40.87946948995251,-73.86742330474122
10032,2020-06-10T23:24:07.000,40.83505109726667,-73.94332881373384
10031,2020-06-11T00:37:38.000,40.82676631034369,-73.94647584783648
11226,2020-06-11T00:51:38.000,40.642220358386695,-73.9607309183074
11226,2020-06-10T23:33:31.000,40.649533171393145,-73.96286001898129
11206,2020-06-10T20:25:52.000,40.7086363365357,-73.94848597611853
11203,2020-06-10T21:31:54.000,40.65941517743085,-73.9389835134306
11226,2020-06-10T23:42:44.000,40.65383586110633,-73.95951315174585
10451,2020-06-10T23:39:52.000,40.82486243505233,-73.92378274258294
11226,2020-06-10T22:29:23.000,40.64671094882322,-73.9536832920329
10469,2020-06-10T21:00:40.000,40.87883955373018,-73.84844696673619
10472,2020-06-11T00:34:50.000,40.83155999694614,-73.8767117341646
10032,2020-06-10T22:19:49.000,40.83496150779994,-73.93985605845691
10309,2020-06-10T22:36:41.000,40.52654037706759,-74.21966390803043
11236,2020-06-10T21:37:31.000,40.63629471840327,-73.91549140801705
10458,2020-06-10T21:19:06.000,40.85272847848495,-73.88321155490377
10465,2020-06-10T20:37:48.000,40.83355358993476,-73.81913462255449
10031,2020-06-11T00:35:40.000,40.8269425177046,-73.94766449262218
11212,2020-06-10T22:25:22.000,40.66433383058095,-73.92506194411574
11217,2021-06-01T00:36:46.000,40.67841234057154,-73.97910737562246
10034,2020-06-10T22:28:08.000,40.86439499522772,-73.92050891043958
11226,2020-06-11T00:25:14.000,40.64598645251581,-73.96146742601698
10309,2020-06-11T00:20:00.000,40.52654037706759,-74.21966390803043
11226,2020-06-10T23:43:40.000,40.65125874623845,-73.96018862955287
11225,2020-06-11T01:38:30.000,40.65857341455547,-73.95249647824824
11226,2020-06-11T00:29:27.000,40.642003506826605,-73.96069140943182
10467,2020-06-10T23:13:49.000,40.87761137598851,-73.87739295298984
11209,2021-07-04T20:29:29.000,40.62489243024489,-74.03048705755467
10027,2020-06-11T00:45:20.000,40.8091689688218,-73.95737406371327
10455,2020-06-10T22:27:08.000,40.81922323140868,-73.91378504050826
10031,2020-06-10T23:58:15.000,40.8269425177046,-73.94766449262218
10039,2020-06-10T04:24:15.000,40.831992079539376,-73.93542846001569
11213,2020-06-10T23:36:16.000,40.66998903867926,-73.9357294931035
11208,2020-06-10T23:02:15.000,40.67258303899206,-73.87316270957298
11435,2020-06-10T23:03:20.000,40.69596773524974,-73.8089884578795
11206,2020-06-10T22:34:59.000,40.71039513718167,-73.94150143555966
11434,2021-07-04T22:28:34.000,40.67569388152268,-73.77932208192853
11226,2020-06-11T00:53:41.000,40.64873668571224,-73.95389810665417
10460,2020-06-10T15:10:41.000,40.84488037052014,-73.88774322058325
11225,2020-06-11T00:34:16.000,40.65667163604198,-73.96071159936551
11435,2020-06-10T21:59:13.000,40.69572759964232,-73.80983660977431
10461,2020-06-10T21:55:49.000,40.84429226250634,-73.8290157864395
11212,2020-06-11T01:08:04.000,40.658451796485075,-73.90980833741153
11212,2020-06-11T21:45:11.000,40.658451796485075,-73.90980833741153
11206,2020-06-11T23:22:56.000,40.71039513718167,-73.94150143555966
10469,2020-06-11T22:53:50.000,40.875271748500516,-73.8385473564753
11211,2020-06-10T22:08:50.000,40.717447534617186,-73.93835681035299
10470,2020-06-10T23:40:06.000,40.90485990511014,-73.84899176637312
10032,2020-06-11T23:08:02.000,40.83496150779994,-73.93985605845691
11368,2020-06-11T02:13:49.000,40.752821026888455,-73.86614140526918
10032,2020-06-11T23:03:44.000,40.834830151219144,-73.94060783958697
11207,2020-06-11T23:01:05.000,40.686571904564474,-73.9062078437896
10032,2020-06-12T01:39:48.000,40.83496150779994,-73.93985605845691
11207,2020-06-11T23:04:45.000,40.685798991055165,-73.90758269730212
11226,2020-06-11T10:52:28.000,40.642434465143076,-73.96077042905354
10040,2020-06-11T20:59:51.000,40.854064283755676,-73.92947874878273
11232,2020-06-11T22:29:17.000,40.65645874297377,-74.00217327118497
11220,2020-06-11T21:48:59.000,40.64143984936333,-74.02252054360648
11226,2020-06-11T22:09:45.000,40.655118743268346,-73.95500373642773
10032,2020-06-12T00:41:56.000,40.83842627427918,-73.94168881621687
11226,2020-06-11T23:15:09.000,40.646437257782,-73.96349236479078
11218,2020-06-11T11:28:40.000,40.65031041695912,-73.97471237350332
11226,2020-06-12T02:00:16.000,40.64558764379238,-73.95910735642582
11236,2020-06-11T21:51:02.000,40.63598979776492,-73.91515311269578
11213,2020-06-11T12:24:23.000,40.66355564689081,-73.93160855913528
11214,2020-06-11T22:11:03.000,40.607911578236674,-73.99483188006894
10314,2020-06-11T23:23:29.000,40.62009883171323,-74.13506570292354
11237,2021-07-05T01:16:15.000,40.69923983004887,-73.91428641870384
10032,2020-06-12T01:50:23.000,40.83836693486346,-73.94379218917166
11418,2020-06-11T22:50:46.000,40.70106965385578,-73.8352292861171
11221,2020-06-11T22:09:16.000,40.692523919670926,-73.94141614581157
10451,2020-06-11T13:47:31.000,40.82002576729337,-73.91158370906267
11226,2020-06-11T23:06:42.000,40.648926807480784,-73.95576108392434
10032,2020-06-12T01:57:02.000,40.83547607090642,-73.94240693363844
10026,2020-06-12T01:28:26.000,40.80397476827381,-73.95428905656297
10040,2020-06-11T23:07:42.000,40.853992846328005,-73.92935592122582
11212,2020-06-11T11:03:54.000,40.66359318010808,-73.92574041935653
11226,2020-06-11T13:29:24.000,40.642434465143076,-73.96077042905354
11225,2020-06-11T20:46:02.000,40.65667163604198,-73.96071159936551
11249,2020-06-12T01:35:19.000,40.71620743522191,-73.96609832138279
11225,2020-06-12T00:29:45.000,40.654473433182055,-73.96180129926968
11228,2020-06-12T00:10:23.000,40.611314484451604,-74.01317847722834
10466,2020-06-12T00:16:33.000,40.887055534385844,-73.83332890845688
11220,2020-06-11T22:15:26.000,40.64098433330081,-74.02190783525164
10456,2020-06-11T21:18:01.000,40.83680376033663,-73.91099403396964
11226,2020-06-11T21:48:02.000,40.646346034881695,-73.96151406453338
10025,2020-06-12T00:57:57.000,40.79834699128747,-73.96721948323648
10031,2020-06-11T23:01:55.000,40.8269425177046,-73.94766449262218
11226,2020-06-11T22:48:49.000,40.64643937078732,-73.96155364982612
10458,2020-06-11T21:45:43.000,40.857803456749934,-73.89167261607174
11225,2020-06-11T20:39:04.000,40.65668810226277,-73.96070438144623
11212,2020-06-11T21:09:59.000,40.66238303964283,-73.93062935931299
11232,2020-06-11T23:08:33.000,40.65234700573032,-74.00415526906117
10453,2020-06-12T23:03:17.000,40.85240094006224,-73.90627041538087
10471,2020-06-12T23:23:36.000,40.90980338111535,-73.89660941510239
11378,2020-06-12T23:13:43.000,40.71969449537218,-73.90142094998626
11208,2020-06-12T22:13:11.000,40.672317333808756,-73.87117688248969
10463,2020-06-12T23:13:01.000,40.87602186087904,-73.90300079606398
10472,2020-06-13T00:08:19.000,40.82703994042851,-73.87977699571583
10468,2020-06-12T19:26:58.000,40.86661101974232,-73.90386054781428
11208,2020-06-12T22:14:57.000,40.67157432300687,-73.87440471989372
11226,2020-06-12T19:52:15.000,40.64668642342642,-73.95412654826353
10309,2020-06-12T22:43:14.000,40.52654037706759,-74.21966390803043
10032,2020-06-13T00:15:28.000,40.84335464903661,-73.93950873304279
11226,2020-06-12T22:29:51.000,40.653847944816754,-73.9550946924735
10034,2020-06-13T00:56:01.000,NA,NA
10309,2020-06-12T21:25:34.000,40.55410173632811,-74.21054213609702
10465,2020-06-12T21:11:02.000,40.83355358993476,-73.81913462255449
10032,2020-06-13T01:57:30.000,40.84054136384441,-73.93958718664396
10468,2020-06-13T00:48:30.000,40.861651556273145,-73.90410993702544
10032,2020-06-13T01:50:08.000,40.841341275843305,-73.93670962450932
11226,2020-06-13T01:54:59.000,40.64566253900396,-73.96138112871078
10034,2020-06-12T23:25:27.000,40.86582948795061,-73.9231067018434
11226,2020-06-12T02:09:00.000,40.6450362777868,-73.96006261695022
11226,2020-06-12T22:40:03.000,40.65381784344286,-73.95532896987159
11226,2020-06-12T19:03:06.000,40.63941043943263,-73.95524853535079
11226,2020-06-12T22:40:44.000,40.64040044834314,-73.9603896823569
10032,2020-06-13T00:36:29.000,40.84243778209577,-73.9392529603578
11420,2020-06-12T22:54:46.000,40.67949792116211,-73.82374546439091
11368,2019-07-20T23:36:38.000,40.73863440337752,-73.86465070807989
10472,2020-06-13T01:29:54.000,40.8311085509188,-73.86808338384671
11226,2020-06-12T03:42:28.000,40.64570842325224,-73.95913250702783
10033,2020-06-13T01:24:41.000,40.8456456822504,-73.93800669480387
10465,2020-06-12T23:40:25.000,40.81421007528041,-73.82172327067988
11226,2020-06-13T01:27:39.000,40.64277045578617,-73.95628404931624
11220,2020-06-12T22:24:12.000,40.64163741709769,-74.02280887410471
10033,2020-06-13T01:34:18.000,NA,NA
11234,2020-06-12T22:15:39.000,40.619128174588504,-73.90419899481715
10032,2020-06-13T01:49:25.000,40.84424404365834,-73.93971755210634
11692,2020-06-12T20:26:45.000,40.593139996827226,-73.78436942336134
11225,2020-06-12T21:16:46.000,40.65668810226277,-73.96070438144623
11225,2020-06-12T21:19:17.000,40.65668810226277,-73.96070438144623
11237,2020-06-12T23:07:09.000,40.70284743286827,-73.92770918007649
10033,2020-06-13T00:42:36.000,NA,NA
10460,2020-06-12T08:48:10.000,40.84117708289608,-73.88428353962888
10032,2020-06-13T00:28:10.000,40.84322272826247,-73.93917634500083
10032,2020-06-13T00:24:28.000,40.837230848962186,-73.93883850329563
10027,2020-06-12T23:53:48.000,40.80900784485884,-73.95243968440839
10032,2020-06-12T23:23:53.000,40.83510452161969,-73.94041245073429
11220,2020-06-12T22:26:54.000,40.641623690311135,-74.0228232826005
10468,2020-06-12T22:24:31.000,40.861999961320336,-73.90390336603858
11692,2020-06-12T20:58:15.000,40.590376066404744,-73.79035164775807
10032,2020-06-12T22:12:35.000,40.83881138676051,-73.93806004502014
